resume_skills,ai_vetted_skills,junior_skills,matched_skills_junior,is_passed,non_experienced_skills,matched_skills_non_experienced,total_resume_skills,total_vetted_skills
"ReactJS, NextJS, TypeScript, JavaScript, HTML, CSS, SASS, React Hooks, Redux, Storybook, Microfrontend, ES6, AWS, Python, Linux, Windows, Git, Bitbucket, Jest, Node.js, Express.js, MongoDB, MySQL, Webpack, Babel, VS Code, Jenkins, JIRA, Postman, Azure Boards, GitHub, REST API, Figma, Vite, Context API, JSON, Ant Design, Data Structures, Algorithms, Problem Solving","React: Mid-level | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],FALSE,[],[],40,3
"HTML5, CSS, JavaScript, Bootstrap, Google Meet, Zoom, REST APIs, MySQL, React.js, Node.js, MongoDB, Python, Django, Azure, React Native, SQL","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],16,3
"Vue.js, React.js, Next.js, SASS, Bootstrap, WordPress, HTML, CSS, JavaScript, jQuery, GitHub, Team Work, Problem Solving, Time Management","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],14,3
"HTML, CSS, JavaScript, Bootstrap, React.js, MongoDB, SQL, VScode, MySQL, GitHub, ChatGPT, Communication, Leadership, Problem Solving, Time Management","React: Not experienced | JavaScript: Not experienced | HTML, CSS: Junior","['html: junior', 'css: junior']","['html: junior', 'css: junior']",FALSE,"['react: not experienced', 'javascript: not experienced']","['react: not experienced', 'javascript: not experienced']",15,3
"Python, Java, HTML, CSS, JavaScript, PHP, MySQL, SQL, AWS, Git, GitHub, Data Structures and Algorithms, Problem Solving, Figma, Bootstrap, MERN Stack, MongoDB, Express, React, Node.js, Stripe, TensorFlow, MobileNetV2","React: Not experienced | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],FALSE,['react: not experienced'],['react: not experienced'],23,3
"TypeScript, React, Three.js, Zustand, Styled Components, Tailwind CSS, HTML, CSS, Node.js, Vercel, Vite, MongoDB, Express, RESTful API, AJAX, 3D Art, Adobe Photoshop, After Effects, React Three Fiber, Drei, 8th Wall, GLSL, GSAP, WebGL, GitLab, Blender, JavaScript, Python, SparkAR, Agisoft Photoscan, 3Ds Max, V-Ray, Maya, Unity, Nuke, Zbrush","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],36,3
"Java, JavaScript, HTML, CSS, C++, SQL, MySQL","React: Not experienced | JavaScript: Not experienced | HTML, CSS: Not experienced",[],[],FALSE,"['react: not experienced', 'javascript: not experienced', 'html: not experienced', 'css: not experienced']","['javascript: not experienced', 'html: not experienced', 'css: not experienced']",7,3
"HTML, CSS, JavaScript, TypeScript, React, Vue.js, Alpine.js, Nuxt.js, Laravel, Git, RESTful APIs, Statamic CMS, TailwindCSS, Responsive Design, UI/UX Enhancement, Collaboration, Willingness to Learn, Adaptability, Problem Solving, Flexibility","React: Junior | JavaScript: Not experienced | HTML, CSS: Junior","['react: junior', 'html: junior', 'css: junior']","['react: junior', 'html: junior', 'css: junior']",FALSE,['javascript: not experienced'],['javascript: not experienced'],20,3
"Adobe Photoshop, Adobe Illustrator, PHP, AJAX, JavaScript, CSS, React Native, WordPress, Adobe Premiere, Adobe Audition, Adobe After Effects, Linux OS, Microsoft Office","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'css: junior']",FALSE,[],[],13,3
"JavaScript, TypeScript, React, HTML, CSS, Tailwind CSS, Modular UI Design, Reusable Components, Scalability Best Practices, Responsive Design, UI Frameworks, Advanced CSS Animations, React Hooks, Context API, REST API Integration, Fetch API, Lazy Loading, Code Splitting, Efficient Rendering, Webpack, Git, GitHub, Jest, Cypress","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],24,3
"JavaScript, React, Next.js, TypeScript, React Query, Redux, Redux Toolkit, TailwindCSS, ShadCN, RhythmUI, HTML, CSS, Leaflet, Tauri, PWA, turf, Formik, WalkTour, Chrome Local Storage, Node.js, MongoDB, OpenCV, MediaPipe, PostgreSQL, VS Code, Git, Postman, Sublime Text, Jira, Data Structures, Algorithms, C++, Database Management System, Object-Oriented Programming, Storybook, Mixpanel, SEO, WCAG Standards, API Integration, Authentication, Routing, UI/UX Design, Drone Management, Mission Planning, Offline Capabilities, Real-time Posture Detection, Analytics, Heatmaps, Calorie Tracking, Consistency Tracking","React: Senior | JavaScript: Mid-level | HTML, CSS: Mid-level",[],[],FALSE,[],[],50,3
"Java, C, Data Structures and Algorithms, SQL, JEE, JavaScript, HTML, CSS, Object-Oriented Programming, Database Management Systems, React.js, GitHub, RESTful API, Spring Boot","React: Junior | JavaScript: Mid-level | HTML, CSS: Mid-level",['react: junior'],['react: junior'],FALSE,[],[],14,3
"Java, Python, JavaScript, HTML, CSS, Bootstrap, MySQL, Problem-solving","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],8,3
"C, Python, Java, SQL","React: Not experienced | JavaScript: Not experienced | HTML, CSS: Not experienced",[],[],FALSE,"['react: not experienced', 'javascript: not experienced', 'html: not experienced', 'css: not experienced']",[],4,3
"HTML5, CSS3, Tailwind CSS, JavaScript, TypeScript, ReactJS, ReduxJS, Next.js, Node.js, Express.js, Postman, PostgreSQL, MongoDB, GitHub, Vercel, VSCode, Git, GitHub Copilot, Burp Suite, Linux",,[],[],,[],[],20,
"JavaScript, React, HTML, CSS, Node.js, Redux, TypeScript","React: Mid-level | JavaScript: Mid-level | HTML, CSS: Mid-level",[],[],FALSE,[],[],7,3
"HTML5, CSS3, Bootstrap, TailwindCSS, JavaScript, Redux Toolkit, TanStack Query, ReactJS, Framer-motion, SQL, PostgreSQL, Supabase, Firebase, Git, GitHub","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],15,3
"JavaScript, SQL, Python, HTML, CSS, ReactJS, Bootstrap, Git, Learning Agility, Adaptability, Communication, Problem Solving Skills","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],12,3
"HTML5, CSS, JavaScript, TypeScript, Angular, React, Ionic Framework, Node.js, PHP, MySQL, MSSQL, NoSQL","React: Junior | JavaScript: Not experienced | HTML, CSS: Junior","['react: junior', 'html: junior', 'css: junior']","['react: junior', 'html: junior', 'css: junior']",FALSE,['javascript: not experienced'],['javascript: not experienced'],12,3
"React, Redux Toolkit, TailwindCSS, Bootstrap, Express.js, MongoDB, MySQL, PostgreSQL, JavaScript, Python, Java, SQL, TypeScript, REST API, GraphQL, Git, GitHub, Docker, Postman, Agile Methodologies, Cross-Browser Compatibility","React: Not experienced | JavaScript: Not experienced | HTML, CSS: Not experienced",[],[],FALSE,"['react: not experienced', 'javascript: not experienced', 'html: not experienced', 'css: not experienced']","['react: not experienced', 'javascript: not experienced', 'css: not experienced']",21,3
"HTML, CSS, JavaScript, React.js, Python, Flask, GIT, GitHub, Bootstrap, Tailwind","React: Junior | JavaScript: Junior | HTML, CSS: Mid-level","['react: junior', 'javascript: junior']","['react: junior', 'javascript: junior']",FALSE,[],[],10,3
"JavaScript, Python, TypeScript, C, PostgreSQL, Redis, Express.js, Django, Flask, React.js, Node.js, Docker, Amazon Web Services, Git, GitHub, GitLab, Slack, Google Meet, Microsoft Teams, Discord, Zoom, Email Marketing, Search Engine Optimization, Lead Generation, Collaboration, Communication, Problem Solving, Time Management","React: Not experienced | JavaScript: Not experienced | HTML, CSS: Not experienced",[],[],FALSE,"['react: not experienced', 'javascript: not experienced', 'html: not experienced', 'css: not experienced']","['react: not experienced', 'javascript: not experienced']",28,3
"C, C++, Python, JavaScript, React, VS Code, SQL, MongoDB","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior']",FALSE,[],[],8,3
"HTML, CSS, JavaScript, React.js, Next.js, Node.js, Express.js, MongoDB, TypeScript, Python, Git, RESTful APIs, Shacdn-UI, Framer-motion, Tailwind CSS, Communication, Collaboration, Problem-Solving, Project Management","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],19,3
"HTML, CSS, JavaScript, React, Next.js, TypeScript, Redux, Git","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],8,3
"C Programming, Java, Python, SQL, HTML5, CSS3, JavaScript, Git, GitHub, Linux, Docker, AWS, Figma, Canva, Visual Studio, Sandbox, Operating System, Computer Networks, MongoDB, Express.js, React.js, Node.js, TypeScript, TailwindCSS, Bootstrap, SQLite, WordPress, EC2, ELB, Security Groups, Architecture, DynamoDB, Jenkins, Containers, Kubernetes, Kibana, Maven, Shell Scripting, Prometheus, Grafana","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],40,3
"JavaScript, HTML, CSS, TypeScript, React.js, Redux, React Router, Context API, Material-UI, Bootstrap, GIT, GitHub, Lazy Loading, Caching","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],14,3
"TypeScript, React.js, CSS3, Webpack, Babel, Yarn, NPM, SASS, Node.js, Ruby on Rails, Go, Elixir, PHP, MySQL, PostgreSQL, MongoDB, Redis, Apache HTTP Server, Nginx, GraphQL, RabbitMQ, Elasticsearch, AWS, Kafka, Gatsby, Apollo, DeployHQ, AngularJS, Jenkins, Octopus, SQL Server, HTML, Bootstrap, Symphony, REST, Digital Ocean, Express, Socket, JQuery, Laravel, S3, Drupal, Vite, Micro Frontend, Serverless Technologies, Unit Testing, Continuous Integration, Continuous Deployment, Agile","React: Mid-level | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],FALSE,[],[],49,3
"React, Redux, TypeScript, JavaScript, HTML5, CSS3, Bootstrap, Tailwind CSS, React Context, Git, GitHub, Netlify, Axios, D3, Next.js, REST APIs, React-Leaflet, Data Structures, Algorithms, C++, SQL","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],21,3
"HTML, CSS, JavaScript, Angular, React.js, Sass, SQL, Git, Python, Java","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],10,3
"React.js, JavaScript, HTML, CSS, Bootstrap, Tailwind CSS, Node.js, Express.js, REST APIs, MongoDB, SQL, Git, GitHub, Figma, Postman","React: Mid-level | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],FALSE,[],[],15,3
"React Native, React, Angular, Expo, FeathersJS, Node.js, C#, ASP.NET, Git, MySQL, TypeScript, JavaScript, ORMs, REST, Jest, HTML, CSS, Bootstrap","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],18,3
"JavaScript, TypeScript, Next.js, Python, OutSystems Reactive, Liquid, Jira, Figma, Postman, Insomnia, Google Analytics, Jest, React.js, Angular, HTML, CSS, Redux Toolkit, Zustand, TanStack Query, DaisyUI, React MUI, Bootstrap, Tailwind CSS, Angular Material, React Icons, shadcn/ui, Responsive Web Design, Micro Front-end Architecture, i18next, Next-Intl, Node.js, Express.js, NestJS, MongoDB, Prisma, MySQL, SQL, PostgreSQL, REST API, AWS Lambda, AWS EC2, AWS S3, AWS API Gateway, AWS DynamoDB, AWS SNS, AWS SES, AWS SQS, NGINX, PM2, WebSocket, Socket.IO, RabbitMQ, Microservices Architecture","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],53,3
"JavaScript, TypeScript, Node.js, C#, Python, React, Vue.js, Pinia, Redux, SCSS/Sass, Tailwind, D3.js, RESTful APIs, Git/GitHub, Filebeat, Logstash, Jenkins, Elastic, Docker, CI/CD, Cypress, Jest, NUnit, Mocha","React: Junior | JavaScript: Mid-level | HTML, CSS: Mid-level",['react: junior'],['react: junior'],TRUE,[],[],24,3
"HTML5, CSS3, JavaScript, React.js, Node.js, Express.js, MongoDB, Git, Vercel, Figma, JWT Authentication, C, Java, Python, Generative AI, MS Office, Data Structures and Algorithms","React: Not experienced | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,['react: not experienced'],['react: not experienced'],17,3
"HTML5, CSS3, Tailwind CSS, JavaScript, React, Node.js, Express.js, MongoDB, Firebase, JWT, GitHub, Vercel, VS Code, Chrome DevTools, Figma","React: Not experienced | JavaScript: Not experienced | HTML, CSS: Not experienced",[],[],FALSE,"['react: not experienced', 'javascript: not experienced', 'html: not experienced', 'css: not experienced']","['react: not experienced', 'javascript: not experienced', 'html: not experienced', 'css: not experienced']",15,3
"Node.js, Express.js, REST APIs, MongoDB, PostgreSQL, Prisma, Spring Boot, React.js, Angular, Next.js, Redux, Tailwind CSS, TypeScript, HTML/CSS, NgRx, RxJs, Material UI, SQL, SSRS, SSIS, Power BI, Pivot Tables, Git, GitHub, Jira, Agile, AWS, Vercel, Command Line, Angular CLI, Jasmine, Jest, Karma, OAuth 2.0, JWT","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],35,3
"HTML5, CSS3, Sass, Tailwind CSS, JavaScript, React.js, Redux, Responsive Web Design, Bootstrap, Material UI, Axios, Git","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],12,3
"C++, C#, .NET, SQL, JavaScript, TypeScript, React, Python, Java, Linux, Embedded Systems, Wearables, Ubuntu Core, Kernel, Windows, Android, Memory Management, Node.js, Data Structures, Algorithms, Git, REST API, CI/CD, Distributed Computing, AWS, Azure, Google Cloud, Analytical Skills, Troubleshooting, HTML, CSS, Ruby","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],32,3
"JavaScript, TypeScript, PHP, React.js, Next.js, CSS3, Tailwind CSS, Styled Components, Git, GitHub, Recoil, Jotai","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'css: junior']",FALSE,[],[],12,3
"HTML, CSS, JavaScript, Bootstrap, React, Node.js, Express.js, API Design and Development, REST APIs, Python, MySQL, Git, Bitbucket, Postman, Team Collaboration, Problem Solving, Quick Learner","React: Not experienced | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,['react: not experienced'],['react: not experienced'],17,3
"Java, Python, JavaScript, HTML5, CSS3, PHP, MySQL, React.js, Angular, Photoshop, CorelDRAW","React: Junior | JavaScript: Not experienced | HTML, CSS: Not experienced",['react: junior'],['react: junior'],FALSE,"['javascript: not experienced', 'html: not experienced', 'css: not experienced']","['javascript: not experienced', 'html: not experienced', 'css: not experienced']",11,3
"HTML, CSS, SASS, JavaScript, Bootstrap, Tailwind, Material UI, React.js, React Router, React Hooks, Context API, Redux, Next.js, TypeScript, Web3.js, Metamask, Solidity, Ether.js, REST API, Node.js, Express, C, C++, Python, MySQL, MongoDB, Git, GitHub, Responsive Web Design, SCSS, React Query","React: Mid-level | JavaScript: Junior | HTML, CSS: Junior","['javascript: junior', 'html: junior', 'css: junior']","['javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],31,3
"React, TypeScript, JavaScript, JQuery, Laravel, PHP, CodeIgniter, HTML, CSS, Ajax","React: Junior | JavaScript: Junior | HTML, CSS: Junior","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']","['react: junior', 'javascript: junior', 'html: junior', 'css: junior']",FALSE,[],[],10,3
"HTML, JavaScript, CSS, SCSS, React.js, Next.js, Node.js, Redux, Redux Toolkit, MobX, Responsive Web Design, Tailwind CSS, Material-UI, React Hook Form, Jest, Java, PostgreSQL, Agile, RESTful API, Docker, Git","React: Mid-level | JavaScript: Junior | HTML, CSS: Mid-level",['javascript: junior'],['javascript: junior'],FALSE,[],[],21,3
